parcelid,bathrooms,bedrooms,sqft,county,fireplacecnt,garagecarcnt,lotsize,poolcnt,lat,long,logerror,tract,tax_value,Los Angeles,Orange,Ventura,age,4plusBath,3to5garage,4plusBR,fpover2
13935796,2.5,4.0,2019.0,Orange,0.0,2.0,7192.0,0.0,33.794884,-117.933145,0.0433879528084,883,75126.0,0,1,0,67.0,0,0,1,0
13012927,2.0,3.0,1860.0,Los Angeles,0.0,0.0,14494.0,0.0,34.150596,-117.941699,-0.00522598494635,4300,583768.0,1,0,0,41.0,0,0,0,0
12661307,1.0,2.0,1249.0,Los Angeles,0.0,0.0,3149.0,0.0,33.846636,-118.384877,0.00635026157358,6212,774924.0,1,0,0,115.0,0,0,0,0
14113793,3.0,5.0,2901.0,Orange,0.0,2.0,5460.0,0.0,33.820149,-118.04743,-0.0960936788208,1101,470040.0,0,1,0,28.0,0,0,1,0
13935050,2.0,3.0,1516.0,Orange,1.0,1.0,7260.0,1.0,33.793134,-117.927413,-0.0383322599197,884,270180.0,0,1,0,68.0,0,0,0,0
14128252,2.0,4.0,1660.0,Orange,1.0,2.0,8000.0,1.0,33.84024,-117.870511,-0.042747358513,864,408901.0,0,1,0,51.0,0,0,1,0
17273880,2.0,3.0,1156.0,Ventura,1.0,2.0,5533.0,0.0,34.187833,-118.950761,-0.019480200833,60,370298.0,0,0,1,46.0,0,0,0,0
14242900,3.5,4.0,3873.0,Orange,0.0,2.0,17700.0,1.0,33.777228,-117.798664,0.0137439531466999,219,976151.0,0,1,0,23.0,1,0,1,0
12474824,2.0,3.0,1732.0,Los Angeles,0.0,0.0,5200.0,0.0,33.855246,-118.146453,0.292456863293,5707,273498.0,1,0,0,70.0,0,0,0,0
11739892,1.0,3.0,1414.0,Los Angeles,0.0,0.0,5099.0,0.0,34.042631,-118.350476,-0.208298999318,2183,96686.0,1,0,0,97.0,0,0,0,0
13902185,1.5,2.0,1088.0,Orange,0.0,0.0,935.0,0.0,33.889104,-117.989906,0.049263238957,1106,291265.0,0,1,0,58.0,0,0,0,0
12949136,2.0,3.0,1538.0,Los Angeles,0.0,0.0,7373.0,1.0,34.071468,-117.893944,-0.0116780837783,4064,248005.0,1,0,0,37.0,0,0,0,0
10994631,2.0,3.0,1187.0,Los Angeles,0.0,0.0,6281.0,0.0,34.264997,-118.312132,-0.0585530347914,1031,180823.0,1,0,0,69.0,0,0,0,0
14380850,3.0,4.0,2159.0,Orange,2.0,2.0,4750.0,0.0,33.613982,-117.687281,0.0496707593439,320,304783.0,0,1,0,46.0,0,0,1,0
11500682,2.0,3.0,1564.0,Los Angeles,0.0,0.0,6956.0,1.0,33.875656,-118.393555,-0.0328491665781,6208,875355.0,1,0,0,67.0,0,0,0,0
11346304,3.0,4.0,2827.0,Los Angeles,0.0,0.0,9544.0,1.0,34.471619,-118.523101,0.0111190380049,9200,543653.0,1,0,0,19.0,0,0,1,0
12830175,2.0,3.0,1435.0,Los Angeles,0.0,0.0,9471.0,0.0,33.947544,-117.980889,0.0406953857011,5002,77823.0,1,0,0,67.0,0,0,0,0
12366454,1.0,2.0,840.0,Los Angeles,0.0,0.0,3986.0,0.0,33.972472,-118.172253,0.0203517974277,5338,41373.0,1,0,0,67.0,0,0,0,0
14021654,2.5,4.0,2379.0,Orange,0.0,2.0,6039.0,1.0,33.671627,-117.940246,-0.228570199432,638,876062.0,0,1,0,55.0,0,0,1,0
14452288,4.5,5.0,4333.0,Orange,0.0,2.0,6815.0,0.0,33.468902,-117.593155,0.0177444380573,320,889121.0,0,1,0,23.0,1,0,1,0
14035265,2.5,3.0,1560.0,Orange,0.0,2.0,1900.0,0.0,33.729837,-117.922416,0.330966810404,992,219829.0,0,1,0,50.0,0,0,0,0
10760779,2.0,4.0,1212.0,Los Angeles,0.0,0.0,7214.0,0.0,34.216647,-118.518052,-0.0289664725332,1313,297618.0,1,0,0,68.0,0,0,1,0
11837238,1.0,2.0,999.0,Los Angeles,0.0,0.0,5290.0,0.0,34.038589,-118.153023,-0.00104512198056,5304,311971.0,1,0,0,75.0,0,0,0,0
11735405,2.0,2.0,1712.0,Los Angeles,0.0,0.0,6599.0,0.0,34.039139,-118.337778,-0.0533734535239,2186,337660.0,1,0,0,109.0,0,0,0,0
13856269,4.5,5.0,3683.0,Orange,0.0,2.0,7571.0,0.0,33.909687,-117.968217,0.0211583285392,17,689940.0,0,1,0,23.0,1,0,1,0
11717666,1.0,2.0,1033.0,Los Angeles,0.0,0.0,5453.0,0.0,34.012419,-118.301117,0.0601162672857999,2313,326155.0,1,0,0,114.0,0,0,0,0
12353676,3.0,3.0,1580.0,Los Angeles,0.0,0.0,3421.0,0.0,33.985035,-118.214658,-0.00276036205303,5325,205893.0,1,0,0,35.0,0,0,0,0
11727755,1.0,2.0,1283.0,Los Angeles,0.0,0.0,6580.0,0.0,34.027019,-118.341625,-0.214236952551,2200,139846.0,1,0,0,95.0,0,0,0,0
11873434,1.0,4.0,1415.0,Los Angeles,0.0,0.0,6286.0,0.0,34.089539,-118.200295,0.209661946275,1993,215231.0,1,0,0,101.0,0,0,1,0
12567647,2.0,3.0,1312.0,Los Angeles,0.0,0.0,5862.0,0.0,33.82679,-118.216482,0.0407733611794,5440,169290.0,1,0,0,44.0,0,0,0,0
17119929,1.0,3.0,1179.0,Ventura,0.0,1.0,7148.0,0.0,34.224176,-119.170115,0.0755424662933,31,294402.0,0,0,1,69.0,0,0,0,0
11729556,2.0,2.0,1363.0,Los Angeles,0.0,0.0,5200.0,0.0,34.027116,-118.311578,0.0153750114919,2220,110105.0,1,0,0,114.0,0,0,0,0
12473976,1.0,3.0,1219.0,Los Angeles,0.0,0.0,5001.0,0.0,33.85039,-118.15953,0.310722848899,5707,500000.0,1,0,0,67.0,0,0,0,0
10781247,2.0,2.0,1242.0,Los Angeles,0.0,0.0,5319.0,0.0,34.198323,-118.543582,-0.0218999617437,1325,332872.0,1,0,0,61.0,0,0,0,0
14099632,2.5,4.0,2740.0,Orange,1.0,2.0,5122.0,1.0,33.798077,-118.023725,-0.0167140933867999,1100,788308.0,0,1,0,50.0,0,0,1,0
12209495,2.0,2.0,826.0,Los Angeles,0.0,0.0,7000.0,0.0,33.956249,-118.280911,-0.419421018804,2403,233507.0,1,0,0,92.0,0,0,0,0
14061468,2.5,3.0,1920.0,Orange,0.0,2.0,7200.0,1.0,33.699837,-117.962966,-0.0173486340144,992,629264.0,0,1,0,55.0,0,0,0,0
12231144,1.0,2.0,616.0,Los Angeles,0.0,0.0,4481.0,0.0,33.936694,-118.234063,-0.00348924879063,2430,98007.0,1,0,0,104.0,0,0,0,0
14489632,2.0,3.0,1330.0,Orange,1.0,2.0,7320.0,0.0,33.617758,-117.672619,0.0201372767121,320,392970.0,0,1,0,54.0,0,0,0,0
14370543,3.0,3.0,2814.0,Orange,0.0,2.0,7200.0,1.0,33.656978,-117.661204,0.00194031413441,524,688427.0,0,1,0,33.0,0,0,0,0
13836057,2.0,3.0,1277.0,Orange,0.0,2.0,6344.0,0.0,33.772091,-117.873163,0.0215405918183,753,556524.0,0,1,0,69.0,0,0,0,0
14475697,2.0,4.0,1472.0,Orange,0.0,2.0,5640.0,0.0,33.608339,-117.634637,0.0158587204513,320,566927.0,0,1,0,44.0,0,0,1,0
12125956,2.0,2.0,2033.0,Los Angeles,0.0,0.0,10650.0,0.0,34.159369,-118.068099,0.0281917725210999,4630,672576.0,1,0,0,73.0,0,0,0,0
10968727,2.0,4.0,1429.0,Los Angeles,0.0,0.0,6028.0,0.0,34.302507,-118.44572,0.0123171167645,1070,62497.0,1,0,0,68.0,0,0,1,0
12930344,2.0,3.0,1510.0,Los Angeles,0.0,0.0,8971.0,1.0,34.079839,-117.911589,0.0168648623066,4056,79061.0,1,0,0,67.0,0,0,0,0
13856401,2.0,2.0,1453.0,Orange,0.0,1.0,6835.0,0.0,33.937797,-117.949296,0.312194550878,14,261407.0,0,1,0,70.0,0,0,0,0
12776787,3.0,6.0,2275.0,Los Angeles,0.0,0.0,6129.0,0.0,34.015909,-118.06278,0.0155780465005,5004,369240.0,1,0,0,24.0,0,0,1,0
12955115,3.0,3.0,1931.0,Los Angeles,0.0,0.0,12260.0,0.0,34.050963,-117.894666,-0.0225684411894,4080,685000.0,1,0,0,65.0,0,0,0,0
10988627,2.0,4.0,1930.0,Los Angeles,0.0,0.0,17915.0,0.0,34.253102,-118.369663,0.0284522456447999,1033,720300.0,1,0,0,56.0,0,0,1,0
12323664,2.0,3.0,1241.0,Los Angeles,0.0,0.0,5100.0,0.0,33.890391,-118.178352,-0.00625169942171,5537,70488.0,1,0,0,64.0,0,0,0,0
12521786,2.0,3.0,1038.0,Los Angeles,0.0,0.0,5485.0,0.0,33.783795,-118.098205,-0.0994031059752,5745,384323.0,1,0,0,68.0,0,0,0,0
11300424,2.0,4.0,1714.0,Los Angeles,0.0,0.0,6646.0,0.0,34.696318,-118.084291,-0.0493449848124,9006,205000.0,1,0,0,32.0,0,0,1,0
12471564,2.0,3.0,2012.0,Los Angeles,0.0,0.0,5400.0,0.0,33.846131,-118.144243,0.010463712571,5713,293756.0,1,0,0,70.0,0,0,0,0
11881645,3.0,6.0,3398.0,Los Angeles,0.0,0.0,19311.0,1.0,34.11993,-118.159985,0.182632408376,4806,219200.0,1,0,0,118.0,0,0,1,0
11450057,2.0,4.0,1704.0,Los Angeles,0.0,0.0,6550.0,0.0,33.875344,-118.328231,-0.0184383799007,6500,646000.0,1,0,0,74.0,0,0,1,0
13885185,2.0,3.0,1177.0,Orange,1.0,2.0,6000.0,0.0,33.791516,-117.871954,-0.0104678610472,761,325759.0,0,1,0,63.0,0,0,0,0
10813536,2.0,4.0,2172.0,Los Angeles,0.0,0.0,13745.0,0.0,34.155363,-118.541363,0.0981133256055,1398,536335.0,1,0,0,63.0,0,0,1,0
17203316,1.5,5.0,1458.0,Ventura,0.0,1.0,6059.0,0.0,34.280993,-118.875115,-0.0252683200895999,76,50640.0,0,0,1,65.0,0,0,1,0
12833556,2.0,4.0,1750.0,Los Angeles,0.0,0.0,6089.0,0.0,34.005374,-117.953371,0.00307422935094,4086,243458.0,1,0,0,67.0,0,0,1,0
12347024,2.0,3.0,1578.0,Los Angeles,0.0,0.0,7009.0,0.0,33.905022,-118.113992,0.00567419710158,5532,78242.0,1,0,0,60.0,0,0,0,0
12470878,1.0,3.0,1568.0,Los Angeles,0.0,0.0,4999.0,0.0,33.846399,-118.157005,-0.0391655247381999,5714,409239.0,1,0,0,70.0,0,0,0,0
14107423,2.5,4.0,1327.0,Orange,0.0,2.0,1161.0,0.0,33.811413,-118.060146,0.0216513424047,1101,221072.0,0,1,0,58.0,0,0,1,0
14137131,1.0,3.0,1580.0,Orange,0.0,2.0,13965.0,1.0,33.8832,-117.916852,-0.0710727200197,114,111173.0,0,1,0,87.0,0,0,0,0
14498448,2.5,4.0,2183.0,Orange,0.0,2.0,4000.0,1.0,33.646808,-117.594415,0.0164528942038,320,507503.0,0,1,0,33.0,0,0,1,0
12669428,3.0,4.0,1940.0,Los Angeles,0.0,0.0,8616.0,0.0,33.806909,-118.385043,-0.159893572981,6513,128600.0,1,0,0,68.0,0,0,1,0
14195909,2.0,3.0,1533.0,Orange,0.0,2.0,8250.0,0.0,33.891415,-117.764202,0.00411872130169,218,587421.0,0,1,0,38.0,0,0,0,0
11188708,3.0,3.0,2081.0,Los Angeles,0.0,0.0,7191.0,0.0,34.595226,-118.168204,0.0275270423683,9102,160312.0,1,0,0,33.0,0,0,0,0
17072662,2.0,2.0,1291.0,Ventura,0.0,2.0,5000.0,0.0,34.302028,-119.288087,-0.00563512018306,22,297867.0,0,0,1,94.0,0,0,0,0
14167254,2.0,3.0,1500.0,Orange,0.0,2.0,6923.0,0.0,33.896078,-117.843133,0.00633334413019,117,491791.0,0,1,0,51.0,0,0,0,0
14411555,2.0,3.0,1633.0,Orange,1.0,2.0,7410.0,0.0,33.533627,-117.695157,-0.00354134839082,423,436416.0,0,1,0,53.0,0,0,0,0
11269798,2.0,3.0,2022.0,Los Angeles,0.0,0.0,8156.0,0.0,34.660723,-118.166176,-0.044825122168,9010,288000.0,1,0,0,18.0,0,0,0,0
11479526,3.0,3.0,1737.0,Los Angeles,0.0,0.0,8301.0,0.0,33.921067,-118.401381,-0.00516280061606,6200,105576.0,1,0,0,58.0,0,0,0,0
14506459,3.0,5.0,3194.0,Orange,0.0,2.0,4901.0,0.0,33.664578,-117.627273,0.0272317150187,320,836566.0,0,1,0,23.0,0,0,1,0
10818262,3.0,3.0,2240.0,Los Angeles,0.0,0.0,4642.0,0.0,34.14778,-118.596498,-0.00268064142704,1380,670065.0,1,0,0,44.0,0,0,0,0
12315121,1.0,2.0,684.0,Los Angeles,0.0,0.0,3881.0,0.0,33.937783,-118.203748,0.0682991259459,5358,292000.0,1,0,0,93.0,0,0,0,0
10936732,1.0,2.0,891.0,Los Angeles,0.0,0.0,5865.0,0.0,34.181313,-118.346466,0.0439121965185,3110,397616.0,1,0,0,73.0,0,0,0,0
12955505,4.0,4.0,4171.0,Los Angeles,0.0,0.0,19234.0,0.0,34.051695,-117.889014,0.0298067650226,4080,966457.0,1,0,0,53.0,1,0,1,0
11285958,1.0,3.0,1367.0,Los Angeles,0.0,0.0,5980.0,0.0,34.682366,-118.143186,0.0665933716738,9007,86912.0,1,0,0,70.0,0,0,0,0
14448616,2.0,2.0,1204.0,Orange,1.0,1.0,2239.0,0.0,33.438998,-117.638979,-0.0801959708055,421,78642.0,0,1,0,58.0,0,0,0,0
12648070,3.0,3.0,2320.0,Los Angeles,0.0,0.0,5500.0,0.0,33.741214,-118.301446,0.00250239071759,6099,548123.0,1,0,0,35.0,0,0,0,0
14159215,3.0,3.0,2460.0,Orange,0.0,2.0,4560.0,1.0,33.930961,-117.885833,-0.0687564670235,15,265675.0,0,1,0,45.0,0,0,0,0
10900406,1.0,2.0,1306.0,Los Angeles,0.0,0.0,6982.0,0.0,34.161521,-118.383469,0.0182878276728,1252,784502.0,1,0,0,71.0,0,0,0,0
17199885,3.5,4.0,3246.0,Ventura,2.0,2.0,10820.0,0.0,34.261967,-118.895858,0.0320964000481,76,465050.0,0,0,1,35.0,1,0,1,0
12084690,2.0,2.0,1370.0,Los Angeles,0.0,0.0,6169.0,0.0,34.127762,-118.233137,0.0754054912625,1861,62288.0,1,0,0,65.0,0,0,0,0
12126555,2.0,3.0,1915.0,Los Angeles,0.0,0.0,9998.0,0.0,34.166092,-118.077189,0.112535146413,4600,292624.0,1,0,0,68.0,0,0,0,0
11972680,2.0,3.0,1472.0,Los Angeles,0.0,0.0,5400.0,0.0,34.119712,-118.203107,0.0388512743972,1833,318937.0,1,0,0,112.0,0,0,0,0
12518691,2.0,3.0,1359.0,Los Angeles,0.0,0.0,5459.0,0.0,33.806291,-118.104635,-0.0498598146841,5744,79686.0,1,0,0,71.0,0,0,0,0
12086425,1.0,2.0,1541.0,Los Angeles,0.0,0.0,6299.0,0.0,34.138092,-118.218451,0.0255974619350999,1813,89233.0,1,0,0,83.0,0,0,0,0
13920135,2.0,3.0,1202.0,Orange,0.0,2.0,5900.0,0.0,33.81241,-117.996853,0.0299949893242,878,52014.0,0,1,0,63.0,0,0,0,0
11829496,1.0,2.0,826.0,Los Angeles,0.0,0.0,5174.0,0.0,34.023227,-118.186762,-0.0643474508863,5313,273809.0,1,0,0,102.0,0,0,0,0
17234977,2.0,3.0,1452.0,Ventura,0.0,2.0,7267.0,0.0,34.278788,-118.712923,0.368884543213,82,53760.0,0,0,1,63.0,0,0,0,0
12204162,1.0,3.0,954.0,Los Angeles,0.0,0.0,6434.0,0.0,33.968157,-118.275027,-0.0745664233888,2396,136612.0,1,0,0,107.0,0,0,0,0
12162489,1.0,3.0,1098.0,Los Angeles,0.0,0.0,6281.0,0.0,34.199181,-118.139646,-0.0145395128667999,4602,254252.0,1,0,0,75.0,0,0,0,0
11740653,2.0,4.0,1841.0,Los Angeles,0.0,0.0,6374.0,0.0,34.046924,-118.367141,-0.00602780592058,2167,58929.0,1,0,0,97.0,0,0,1,0
14040846,2.0,3.0,1243.0,Orange,0.0,2.0,6000.0,0.0,33.718702,-118.009914,0.0239128640214,994,413682.0,0,1,0,60.0,0,0,0,0
17087296,2.0,4.0,2136.0,Ventura,1.0,2.0,8002.0,0.0,34.282994,-119.21204,-0.024403640639,17,499308.0,0,0,1,54.0,0,0,1,0
12855993,2.0,2.0,1959.0,Los Angeles,0.0,0.0,9316.0,1.0,33.964276,-118.010434,0.00493305414083,5016,610000.0,1,0,0,67.0,0,0,0,0
12691063,4.0,5.0,2672.0,Los Angeles,0.0,0.0,6419.0,0.0,33.790127,-118.343494,0.0121064624552,6514,250295.0,1,0,0,46.0,1,0,1,0
10895439,3.0,3.0,1998.0,Los Angeles,0.0,0.0,7080.0,0.0,34.169714,-118.416445,-0.00717709673671,1236,126914.0,1,0,0,67.0,0,0,0,0
10958153,1.0,3.0,1252.0,Los Angeles,0.0,0.0,6608.0,0.0,34.165881,-118.334861,-0.0118752813769,3115,553031.0,1,0,0,72.0,0,0,0,0
12655766,2.0,2.0,907.0,Los Angeles,0.0,0.0,4500.0,0.0,33.715658,-118.290021,0.0867392823859,2976,423600.0,1,0,0,99.0,0,0,0,0
11479000,1.0,3.0,1076.0,Los Angeles,0.0,0.0,6267.0,0.0,33.921238,-118.399268,0.110363161783,6200,840724.0,1,0,0,69.0,0,0,0,0
14115250,2.0,4.0,1438.0,Orange,0.0,2.0,7296.0,0.0,33.819978,-117.932168,0.0521352968827,871,497472.0,0,1,0,64.0,0,0,1,0
14353369,2.0,4.0,1898.0,Orange,1.0,2.0,5447.0,0.0,33.7007,-117.763682,0.00603833937902,524,321594.0,0,1,0,43.0,0,0,1,0
17145547,3.0,4.0,3304.0,Ventura,3.0,2.0,9811.0,0.0,34.225404,-119.207874,0.0680780178264,29,700000.0,0,0,1,33.0,0,0,1,1
14235291,3.0,4.0,2783.0,Orange,0.0,3.0,10202.0,0.0,33.802703,-117.80191,0.0163049640876,219,479989.0,0,1,0,43.0,0,1,1,0
13883034,2.5,4.0,1937.0,Orange,0.0,2.0,4260.0,1.0,33.836515,-117.904284,0.00843025716241,873,586000.0,0,1,0,27.0,0,0,1,0
11945676,3.0,2.0,2208.0,Los Angeles,0.0,0.0,5568.0,0.0,34.099798,-118.277433,0.128370114252,1952,611479.0,1,0,0,60.0,0,0,0,0
12191150,1.0,2.0,890.0,Los Angeles,0.0,0.0,4679.0,0.0,33.975145,-118.295799,-0.0736585134548,2374,180937.0,1,0,0,109.0,0,0,0,0
10951713,1.0,2.0,879.0,Los Angeles,0.0,0.0,6041.0,0.0,34.197354,-118.328516,0.153493572719,3106,315581.0,1,0,0,79.0,0,0,0,0
12932076,1.0,2.0,1064.0,Los Angeles,0.0,0.0,12474.0,0.0,34.085712,-117.877213,0.0387280141131,4037,47472.0,1,0,0,74.0,0,0,0,0
11816137,1.0,2.0,974.0,Los Angeles,0.0,0.0,4800.0,0.0,34.07768,-118.173167,0.266783481792,2016,139024.0,1,0,0,94.0,0,0,0,0
12231751,2.0,4.0,1277.0,Los Angeles,0.0,0.0,6926.0,0.0,33.937122,-118.242469,-0.035198257894,2427,224688.0,1,0,0,49.0,0,0,1,0
11301286,3.0,4.0,1804.0,Los Angeles,0.0,0.0,6889.0,0.0,34.691967,-118.085851,0.0317897892447,9006,126141.0,1,0,0,33.0,0,0,1,0
10839638,1.0,2.0,992.0,Los Angeles,0.0,0.0,12334.0,0.0,34.191096,-118.454072,0.102658542423,1278,212205.0,1,0,0,99.0,0,0,0,0
10882999,1.0,2.0,1089.0,Los Angeles,0.0,0.0,5451.0,0.0,34.190156,-118.408426,-0.135896121741,1237,208172.0,1,0,0,80.0,0,0,0,0
14462373,2.0,3.0,1120.0,Orange,0.0,2.0,5100.0,0.0,33.569259,-117.657477,0.00657038047338,320,558387.0,0,1,0,47.0,0,0,0,0
12253182,3.0,4.0,1914.0,Los Angeles,0.0,0.0,5335.0,0.0,33.899849,-118.284346,-0.0213077481563,2911,423957.0,1,0,0,19.0,0,0,1,0
12155157,2.0,3.0,1923.0,Los Angeles,0.0,0.0,10555.0,1.0,34.213721,-118.195413,-0.229244976141,4605,682451.0,1,0,0,71.0,0,0,0,0
12940001,2.0,3.0,1365.0,Los Angeles,0.0,0.0,5278.0,1.0,34.075169,-117.957746,-0.0492675079971,4052,136895.0,1,0,0,61.0,0,0,0,0
11484472,1.0,2.0,700.0,Los Angeles,0.0,0.0,5630.0,0.0,33.905485,-118.366386,0.00756433805225,6023,106916.0,1,0,0,82.0,0,0,0,0
14345489,2.0,2.0,1063.0,Orange,0.0,2.0,2880.0,0.0,33.720868,-117.770088,0.0536048439099,525,423077.0,0,1,0,37.0,0,0,0,0
11026542,2.0,3.0,1096.0,Los Angeles,0.0,0.0,6021.0,0.0,34.246246,-118.412627,0.177916155852,1048,56693.0,1,0,0,71.0,0,0,0,0
12156795,2.0,2.0,1683.0,Los Angeles,0.0,0.0,6897.0,0.0,34.203527,-118.180519,-0.0558008366464,4605,872323.0,1,0,0,74.0,0,0,0,0
14371691,2.0,3.0,1731.0,Orange,0.0,2.0,7000.0,0.0,33.635042,-117.696482,0.00449706661724,524,232057.0,0,1,0,52.0,0,0,0,0
11503006,2.0,3.0,1776.0,Los Angeles,0.0,0.0,8719.0,0.0,33.89189,-118.399262,-0.273340506119,6203,107437.0,1,0,0,79.0,0,0,0,0
10996153,3.0,5.0,1769.0,Los Angeles,0.0,0.0,5980.0,0.0,34.264417,-118.299582,0.0261594176407,1031,245599.0,1,0,0,63.0,0,0,1,0
12234997,2.0,2.0,1256.0,Los Angeles,0.0,0.0,5320.0,0.0,33.935882,-118.275974,-0.936588645684,2411,41952.0,1,0,0,92.0,0,0,0,0
14155043,4.0,4.0,2691.0,Orange,0.0,2.0,6360.0,0.0,33.937395,-117.908687,-0.0141435482971,15,277323.0,0,1,0,45.0,1,0,1,0
12882903,1.0,2.0,1062.0,Los Angeles,0.0,0.0,6356.0,0.0,34.075079,-117.74448,0.0052747304371599,4026,146589.0,1,0,0,93.0,0,0,0,0
12044286,3.0,4.0,3260.0,Los Angeles,0.0,0.0,5969.0,0.0,34.195,-118.290961,0.412481062905,3101,667633.0,1,0,0,43.0,0,0,1,0
13929185,1.0,3.0,1025.0,Orange,0.0,2.0,7200.0,0.0,33.780127,-117.94613,0.0191414345082999,886,49027.0,0,1,0,68.0,0,0,0,0
14465344,2.5,4.0,2897.0,Orange,2.0,2.0,7200.0,1.0,33.573826,-117.665424,-0.0778907823024,320,596510.0,0,1,0,53.0,0,0,1,0
12035924,4.0,5.0,3067.0,Los Angeles,0.0,0.0,9259.0,1.0,34.109901,-118.295772,0.212282916631,1892,854135.0,1,0,0,73.0,1,0,1,0
14113431,2.5,4.0,1980.0,Orange,0.0,2.0,5832.0,0.0,33.826093,-118.033225,0.167765324278,1101,74893.0,0,1,0,50.0,0,0,1,0
10947862,3.0,3.0,2212.0,Los Angeles,0.0,0.0,7036.0,0.0,34.198212,-118.317134,-0.0314295753154,3103,649352.0,1,0,0,71.0,0,0,0,0
17240371,3.0,4.0,2490.0,Ventura,2.0,2.0,8084.0,0.0,34.289735,-118.681868,0.0654167061594,83,670000.0,0,0,1,42.0,0,0,1,0
13835031,2.0,3.0,1267.0,Orange,0.0,1.0,6750.0,1.0,33.764029,-117.89204,-0.0529706928066999,753,65176.0,0,1,0,68.0,0,0,0,0
14147262,3.0,3.0,2023.0,Orange,0.0,2.0,2845.0,0.0,33.899021,-117.925355,0.00496351139841,16,229119.0,0,1,0,45.0,0,0,0,0
13869514,2.0,3.0,1151.0,Orange,0.0,1.0,6667.0,0.0,33.864746,-117.965349,-0.00386299043452,19,349568.0,0,1,0,70.0,0,0,0,0
11343880,3.0,3.0,1592.0,Los Angeles,0.0,0.0,6762.0,0.0,34.46488,-118.531505,0.0163715640814,9200,431000.0,1,0,0,36.0,0,0,0,0
14336531,3.0,3.0,3874.0,Orange,0.0,2.0,11614.0,1.0,33.768653,-117.776978,-0.0480647102294,756,605911.0,0,1,0,49.0,0,0,0,0
10845421,2.0,4.0,1345.0,Los Angeles,0.0,0.0,6750.0,0.0,34.177822,-118.443941,0.0163079477605,1286,598133.0,1,0,0,83.0,0,0,1,0
14466757,2.5,4.0,2064.0,Orange,0.0,2.0,4000.0,0.0,33.590542,-117.585596,0.0293805903841,320,810703.0,0,1,0,28.0,0,0,1,0
12984915,2.0,3.0,1144.0,Los Angeles,0.0,0.0,5015.0,0.0,34.073347,-118.002794,0.0671758506459,4333,269148.0,1,0,0,63.0,0,0,0,0
12014265,4.0,3.0,2035.0,Los Angeles,0.0,0.0,7813.0,0.0,34.109863,-118.33926,-0.0850362495506,1897,364298.0,1,0,0,89.0,1,0,0,0
10851199,2.0,4.0,1364.0,Los Angeles,0.0,0.0,5998.0,0.0,34.174685,-118.50809,-0.00103422384528,1390,347617.0,1,0,0,67.0,0,0,1,0
11198035,3.0,3.0,1792.0,Los Angeles,0.0,0.0,7024.0,0.0,34.569687,-118.126922,0.153880629655,9104,111265.0,1,0,0,38.0,0,0,0,0
11699268,2.0,2.0,1799.0,Los Angeles,0.0,0.0,6190.0,0.0,33.994573,-118.347315,0.0789631403871,7031,92107.0,1,0,0,83.0,0,0,0,0
10991901,2.0,3.0,1573.0,Los Angeles,0.0,0.0,19141.0,0.0,34.256828,-118.342837,-0.0051658263821,1033,314505.0,1,0,0,72.0,0,0,0,0
12776125,3.0,4.0,2052.0,Los Angeles,0.0,0.0,5125.0,1.0,34.016165,-118.067061,0.121356302955,5004,411256.0,1,0,0,69.0,0,0,1,0
11048309,2.0,3.0,1747.0,Los Angeles,0.0,0.0,7934.0,0.0,34.25567,-118.461325,-0.0384586749915999,1096,85074.0,1,0,0,63.0,0,0,0,0
12347492,2.0,3.0,1560.0,Los Angeles,0.0,0.0,5396.0,0.0,33.90912,-118.119396,-0.287185579894,5532,465101.0,1,0,0,68.0,0,0,0,0
11503172,3.0,4.0,3041.0,Los Angeles,0.0,0.0,5201.0,0.0,33.891389,-118.403631,0.0557477337765,6203,245311.0,1,0,0,73.0,0,0,1,0
11206723,2.0,3.0,1287.0,Los Angeles,0.0,0.0,6708.0,0.0,34.568663,-118.059938,-0.03377902618,9106,128987.0,1,0,0,34.0,0,0,0,0
12864724,2.0,3.0,1956.0,Los Angeles,0.0,0.0,10364.0,0.0,34.111714,-117.738842,0.0053820516622899,4017,116682.0,1,0,0,66.0,0,0,0,0
14441659,2.5,4.0,2374.0,Orange,1.0,2.0,3300.0,0.0,33.467659,-117.688713,0.0192269587623,423,697372.0,0,1,0,33.0,0,0,1,0
12052102,4.0,3.0,1906.0,Los Angeles,0.0,0.0,7525.0,1.0,34.179181,-118.282477,0.0642355008659,3014,710063.0,1,0,0,90.0,1,0,0,0
12505141,1.0,2.0,792.0,Los Angeles,0.0,0.0,3317.0,0.0,33.801348,-118.181776,-0.0050226806444,5732,218670.0,1,0,0,108.0,0,0,0,0
14186842,2.5,4.0,2644.0,Orange,0.0,3.0,15600.0,0.0,33.878149,-117.813793,-0.0499939340493999,218,278254.0,0,1,0,47.0,0,1,1,0
11030710,2.0,4.0,1402.0,Los Angeles,0.0,0.0,6001.0,0.0,34.222316,-118.419737,-0.0207103539976,1220,92550.0,1,0,0,67.0,0,0,1,0
12117665,1.0,2.0,1120.0,Los Angeles,0.0,0.0,6336.0,0.0,34.164519,-118.104852,0.0497933596325999,4625,54831.0,1,0,0,95.0,0,0,0,0
12213071,1.0,2.0,1021.0,Los Angeles,0.0,0.0,5008.0,0.0,33.955862,-118.256198,-0.0192447674372,2400,227270.0,1,0,0,83.0,0,0,0,0
